CB Link ID,Link Site ID,Street Address,Cross Street 1,Cross Street 2,Corner_location,Borough,Zip Code,Community Board,Council District,Site in BID,BID,Zoning,Neighborhood Tabulation Area (NTA),Census Tract (CT),Building Identification Number (BIN),Borough-Block-Lot (BBL),Latitude,Longitude,DoITT NTP Issued (A),DoITT NTP Expiration Date,In Progress/Suspended,Project Status,Location 1
LINK-010765,mn-08-121068,133 EAST 80 STREET,LEXINGTON AVENUE,PARK AVENUE,NW,Manhattan,10028,108,4,No,,C1-8X,Upper East Side-Carnegie Hill,1014000,1047509,1015090016,40.775752,-73.958500,02/22/2018 12:00:00 AM,08/22/2018 12:00:00 AM,Temporarily Suspended,CX In Progress,"(40.77575159629016, -73.95850007953584)"
LINK-012584,mn-08-135263,1632 1 AVENUE,WEST 85 STREET,WEST 84 STREET,SE,Manhattan,10028,108,5,No,,C1-9,Yorkville,1014401,1050520,1015640047,40.776050,-73.949831,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77604996, -73.94983146)"
LINK-011156,mn-07-134429,2017 BROADWAY,WEST 69 STREET,WEST 68 STREET,SW,Manhattan,10023,107,6,Yes,Lincoln Square,C4-6A,Lincoln Square,1015300,1028950,1011407501,40.776238,-73.982338,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Active!,"(40.77623753, -73.98233804)"
LINK-013124,qu-01-125213,29-29 DITMARS BOULEVARD,31 STREET,29 STREET,NW,Queens,11105,401,22,No,,C4-2A,Steinway,4011300,4017713,4008460067,40.776294,-73.910840,03/15/2018 12:00:00 AM,09/15/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.776294456568536, -73.91083959767218)"
LINK-010877,mn-08-138354,1639 1 AVENUE,EAST 85 STREET,EAST 86 STREET,NE,Manhattan,10028,108,5,No,,C2-8A,Yorkville,1014601,,1015480023,40.776340,-73.949921,01/17/2018 12:00:00 AM,07/17/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77634024, -73.94992089)"
LINK-000938,mn-07-140140,2029 BROADWAY,WEST 69 STREET,WEST 70 STREET,NWC,Manhattan,10023,107,6,Yes,Lincoln Square,C4-6A,Lincoln Square,1015300,1076231,1011417502,40.776626,-73.982323,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.776625562335575, -73.98232347220903)"
LINK-010671,mn-08-120864,1646 1 AVENUE,EAST 86 STREET,EAST 85 STREET,SE,Manhattan,10028,108,5,No,,C1-5,Yorkville,1014401,1050529,1015650001,40.776669,-73.949381,01/17/2018 12:00:00 AM,07/17/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77666873, -73.94938112)"
LINK-014252,mn-08-108442,1653 1 AVENUE,EAST 86 STREET,EAST 87 STREET,NE,Manhattan,10028,108,5,No,,C2-8A,Yorkville,1014602,1050031,1015490024,40.777086,-73.949374,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77708622, -73.94937422)"
LINK-010778,mn-08-121041,29 EAST 80 STREET,MADISON AVENUE,5 AVENUE,NW,Manhattan,10028,108,4,Yes,Madison Avenue,C5-1,Upper East Side-Carnegie Hill,1014200,1046616,1014920015,40.777137,-73.961813,02/12/2018 12:00:00 AM,08/12/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77713716, -73.96181269)"
LINK-012369,mn-07-144086,58 WEST 72 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,SE,Manhattan,10023,107,6,Yes,Columbus Avenue,C1-5,Lincoln Square,1015700,1028626,1011240062,40.777241,-73.978629,05/08/2018 12:00:00 AM,11/08/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.77724121, -73.9786294)"
LINK-013652,mn-08-119862,400 EAST 87 STREET,1 AVE,YORK AVE,SE,Manhattan,10028,108,5,No,,C1-5,Yorkville,1014402,1050560,1015660045,40.777447,-73.948761,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77744721533284, -73.9487606926429)"
LINK-011121,mn-08-135259,1668 1 AVENUE,EAST 87 STREET,EAST 88 STREET,NE,Manhattan,10128,108,5,No,,C1-5,Yorkville,1014402,1050569,1015670001,40.777640,-73.948670,01/16/2018 12:00:00 AM,07/16/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77764024, -73.94866962)"
LINK-013651,mn-08-119860,1682 1 AVENUE,EAST 88 STREET,EAST 87 STREET,SE,Manhattan,10128,108,5,No,,C1-5,Yorkville,1014402,1050606,1015670045,40.778049,-73.948363,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77804905064027, -73.94836304753358)"
LINK-012286,mn-08-138115,400 EAST 88 STREET,1 AVE,YORK AVE,SE,Manhattan,10128,108,5,No,,C1-5,Yorkville,1014402,1050606,1015670045,40.778066,-73.948259,01/16/2018 12:00:00 AM,07/16/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77806616, -73.94825895)"
LINK-014562,qu-01-125232,20-78 31st St,31 STREET,29 STREET,NW,Queens,11105,401,22,No,,C1-3,Steinway,4011100,,4008480069,40.778122,-73.908420,03/27/2018 12:00:00 AM,09/27/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77812203456061, -73.90842034304114)"
LINK-012302,mn-08-137859,360 EAST 88 STREET,1 AVENUE,2 AVENUE,SW,Manhattan,10128,108,5,No,,C1-5,Yorkville,1014602,1050054,1015507501,40.778242,-73.948696,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,Temporarily Suspended,ConEd in Progress,"(40.77824155, -73.94869563)"
LINK-012740,mn-08-135406,1716 1 AVENUE,EAST 89 STREET,EAST 88 STREET,SE,Manhattan,10128,108,5,No,,C2-8,Yorkville,1014402,1050614,1015680001,40.778661,-73.947924,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77866137, -73.94792414)"
LINK-013648,mn-08-119857,400 EAST 91 STREET,1 AVENUE,YORK AVENUE,SE,Manhattan,10128,108,5,No,,C2-8,Yorkville,1015200,1050742,1015700048,40.779962,-73.946926,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.77996176, -73.94692606)"
LINK-012404,mn-07-121198,320 AMSTERDAM AVENUE,W 75 ST,W 76 ST,NW,Manhattan,10023,107,6,No,,C2-7A,Upper West Side,1016300,1030841,1011670029,40.780708,-73.980237,01/03/2018 12:00:00 AM,07/03/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78070815, -73.98023689)"
LINK-013681,mn-08-121058,50 EAST 86 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10028,108,4,Yes,Madison Avenue,C5-1,Upper East Side-Carnegie Hill,1015001,1046840,1014970052,40.780716,-73.958721,02/09/2018 12:00:00 AM,08/09/2018 12:00:00 AM,Installed,Link Active!,"(40.78071593110029, -73.95872117469753)"
LINK-012287,mn-08-137188,350 EAST 92 STREET,1 AVENUE,2 AVENUE,SW,Manhattan,10128,108,5,No,,C2-8,Yorkville,1015400,1050221,1015540030,40.780764,-73.946893,01/18/2018 12:00:00 AM,07/18/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78076373, -73.94689321)"
LINK-012535,mn-07-121224,215 WEST 75 STREET,BROADWAY,AMSTERDAM AVENUE,NEC,Manhattan,10023,107,6,No,,C4-6A,Upper West Side,1016300,1030839,1011677501,40.780942,-73.980966,01/11/2018 12:00:00 AM,07/11/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.78094218, -73.98096599)"
LINK-013069,mn-08-119914,40 EAST 88 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10128,108,4,No,,C1-5,Upper East Side-Carnegie Hill,1015002,1046921,1014990051,40.782058,-73.957753,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78205834, -73.957753)"
LINK-000962,mn-07-137179,2178 BROADWAY,BROADWAY,AMSTERDAM AVENUE,SEC,Manhattan,10023,107,6,No,,C4-6A,Upper West Side,1016300,1030865,1011680044,40.782285,-73.980476,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.78228509, -73.9804764)"
LINK-010810,mn-08-139482,1835 1 AVENUE,EAST 95 STREET,EAST 94 STREET,SW,Manhattan,10128,108,5,No,,C2-8,Yorkville,1015601,1050314,1015570030,40.782519,-73.945404,01/17/2018 12:00:00 AM,07/17/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78251875, -73.94540416)"
LINK-013654,mn-08-119927,45 EAST 89 STREET,MADISON AVENUE,PARK AVENUE,NE,Manhattan,10128,108,4,No,,C1-5,Upper East Side-Carnegie Hill,1015002,1046972,1015017501,40.782763,-73.957200,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78276349, -73.95720042)"
LINK-010855,mn-08-119926,60 EAST 90 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10128,108,4,No,,C1-5,Upper East Side-Carnegie Hill,1015002,1046972,1015017501,40.783289,-73.956775,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78328937, -73.95677496)"
LINK-013653,mn-08-119925,47 EAST 91 STREET,MADISON AVENUE,PARK AVENUE,NE,Manhattan,10128,108,4,No,,C1-5,Upper East Side-Carnegie Hill,1016001,1047046,1015037501,40.784037,-73.956317,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.7840368, -73.95631737)"
LINK-012379,mn-07-121215,434 AMSTERDAM AVE,W 81ST ST,W 80TH ST,SW,Manhattan,10024,107,6,No,,C2-7A,Upper West Side,1016700,1032669,1012280036,40.784399,-73.977550,01/03/2018 12:00:00 AM,07/03/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78439926, -73.9775497)"
LINK-000973,mn-07-137051,2239 BROADWAY,WEST 80 STREET,WEST 79 STREET,SWC,Manhattan,10024,107,6,No,,C4-6A,Upper West Side,1016700,1032645,1012270054,40.784423,-73.979796,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.78442303100129, -73.9797962022817)"
LINK-010633,mn-07-133371,481 COLUMBUS AVENUE,WEST 83 STREET,WEST 84 STREET,NE,Manhattan,10024,107,6,No,,C1-8A,Upper West Side,1016900,1031213,1011970001,40.784612,-73.973407,04/05/2018 12:00:00 AM,10/05/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.78461205, -73.97340729)"
LINK-013655,mn-08-119934,50 EAST 93 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10128,108,4,No,,C1-5,Upper East Side-Carnegie Hill,1016001,1047081,1015040051,40.785201,-73.955461,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78520077, -73.95546083)"
LINK-010610,mn-07-134114,77 WEST 85 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,NE,Manhattan,10024,107,6,No,,C1-8A,Upper West Side,1016900,1031349,1011990001,40.785774,-73.972463,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Active!,"(40.78577387575239, -73.97246279197128)"
LINK-012480,mn-08-119932,50 EAST 95 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10128,108,4,No,,C1-5,Upper East Side-Carnegie Hill,1016001,1047404,1015060021,40.786451,-73.954527,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78645106, -73.9545271)"
LINK-010626,mn-11-138732,1380 MADISON AVENUE,EAST 96 STREET,EAST 97 STREET,NW,Manhattan,10029,111,4,No,,C1-5,East Harlem South,1016002,1051442,1016027502,40.787424,-73.954143,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78742416, -73.95414345)"
LINK-010645,mn-11-138731,1381 MADISON AVENUE,EAST 96 STREET,EAST 97 STREET,MIDBLOCK,Manhattan,10029,111,4,No,,C1-5,East Harlem South,1016002,1051443,1016020020,40.787458,-73.953876,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78745824077665, -73.9538758180181)"
LINK-013656,mn-11-120156,1391 MADISON AVENUE,EAST 97 STREET,EAST 96 STREET,SE,Manhattan,10029,111,4,No,,C1-5,East Harlem South,1016002,1051453,1016020050,40.787762,-73.953665,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78776234, -73.95366454)"
LINK-013174,mn-11-137170,1404 MADISON AVENUE,EAST 97 STREET,EAST 98 STREET,NW,Manhattan,10029,111,4,No,,C1-5,East Harlem South,1016002,1051461,1016030014,40.788098,-73.953653,01/15/2018 12:00:00 AM,07/15/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78809776, -73.95365279)"
LINK-010841,mn-11-120155,40 EAST 98 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10029,111,4,No,,C1-5,East Harlem South,1016002,1051471,1016030050,40.788437,-73.953103,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78843689, -73.95310282)"
LINK-014142,mn-11-143416,1418 MADISON AVENUE,EAST 98 STREET,EAST 99 STREET,NW,Manhattan,10029,111,8,No,,C1-5,East Harlem South,1016800,1051484,1016040017,40.788685,-73.953224,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.78868548, -73.95322392)"
LINK-010884,mn-11-120154,48 EAST 99 STREET,MADISON AVENUE,PARK AVENUE,SE,Manhattan,10029,111,8,No,,C1-5,East Harlem South,1016800,1051485,1016040023,40.789063,-73.952650,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.78906283, -73.95264955)"
LINK-010682,mn-07-121120,633 COLUMBUS AVENUE,WEST 90 STREET,WEST 91 STREET,SE,Manhattan,10024,107,6,No,,C1-9,Upper West Side,1017700,1031595,1012040001,40.789531,-73.969829,04/03/2018 12:00:00 AM,10/03/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.78953105, -73.96982938)"
LINK-012545,mn-07-133679,638 COLUMBUS AVE,91 STREET,90 STREET,SW,Manhattan,10024,107,6,No,,C1-9,Upper West Side,1017700,1083226,1012210029,40.789622,-73.970024,03/14/2018 12:00:00 AM,09/14/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.78962178, -73.97002379)"
LINK-012846,mn-11-120133,149 EAST 103 STREET,LEXINGTON AVENUE,PARK AVENUE,NW,Manhattan,10029,111,8,No,,C1-5,East Harlem South,1016600,1051915,1016310023,40.790432,-73.947818,06/05/2018 12:00:00 AM,12/05/2018 12:00:00 AM,In Progress,Ready for ConEd,"(40.790432068560506, -73.94781791147113)"
LINK-012769,mn-07-135057,661 COLUMBUS AVE,WEST 92 STREET,WEST 93 STREET,NE,Manhattan,10025,107,6,No,,C1-9,Upper West Side,1017700,1031627,1012060001,40.790444,-73.969155,03/27/2018 12:00:00 AM,09/27/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.79044448, -73.96915525)"
LINK-012756,mn-07-134478,697 COLUMBUS AVE,W 94TH,W 93RD ST,SE,Manhattan,10025,107,6,No,,C2-8,Upper West Side,1017700,1079516,1012070001,40.791365,-73.968485,03/14/2018 12:00:00 AM,09/14/2018 12:00:00 AM,Temporarily Suspended,CX In Progress,"(40.79136497, -73.96848492)"
LINK-011183,mn-07-134709,715 COLUMBUS AVE,WEST 94 STREET,WEST 95 STREET,MIDBLOCK,Manhattan,10025,107,6,No,,C1-9,Upper West Side,1018100,1079519,1012080001,40.791794,-73.968177,03/14/2018 12:00:00 AM,09/14/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.79179421, -73.96817662)"
LINK-015044,mn-07-133634,2482 BROADWAY,WEST 92 STREET,WEST 93 STREET,NEC,Manhattan,10025,107,6,No,,C4-6A,Upper West Side,1017900,1033612,1012400024,40.792132,-73.973409,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Active!,"(40.792132, -73.973409)"
LINK-001496,mn-07-121298,2477 BROADWAY,WEST 92 STREET,WEST 93 STREET,NWC,Manhattan,10025,107,6,No,,C4-6A,Upper West Side,1017900,1033611,1012400010,40.792255,-73.973761,01/16/2018 12:00:00 AM,07/16/2018 12:00:00 AM,Installed,Link Active!,"(40.792255, -73.973761)"
LINK-014144,mn-11-143436,1540 MADISON AVENUE,EAST 104 STREET,EAST 105 STREET,MIDBLOCK,Manhattan,10029,111,8,No,,C2-5,East Harlem South,1016800,1000000,1016100116,40.792582,-73.950379,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.79258195, -73.95037862)"
LINK-014138,mn-11-142993,1560 MADISON AVENUE,EAST 105 STREET,EAST 106 STREET,NW,Manhattan,10029,111,8,No,,C1-5,East Harlem South,1016800,1081333,1016110015,40.793060,-73.950031,01/22/2018 12:00:00 AM,07/22/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.79305958, -73.95003126)"
LINK-011189,mn-07-135658,715 AMSTERDAM AVENUE,WEST 95 STREET,WEST 94 STREET,SE,Manhattan,10025,107,6,No,,C2-8,Upper West Side,1018100,1032551,1012250001,40.793161,-73.970894,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Active!,"(40.79316136, -73.97089386)"
LINK-010786,mn-07-120527,741 COLUMBUS AVE,WEST 97 STREET,WEST 96 STREET,SE,Manhattan,10025,107,7,No,,C1-9,Upper West Side,1018100,1055254,1018327502,40.793402,-73.967005,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.793402085795286, -73.96700523950693)"
LINK-003476,mn-07-135629,733 AMSTERDAM AVE,WEST 95 STREET,WEST 96 STREET,NEC,Manhattan,10025,107,6,No,,C2-8,Upper West Side,1018100,1032587,1012267502,40.793436,-73.970684,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Temporarily Suspended,DOT In Progress,"(40.79343638, -73.97068391)"
LINK-012820,mn-07-135447,125 WEST 97 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,NW,Manhattan,10025,107,7,Yes,Columbus/Amsterdam,C1-5,Upper West Side,1018500,1088746,1018520005,40.793682,-73.967211,02/01/2018 12:00:00 AM,08/01/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.79368231, -73.96721133)"
LINK-003477,mn-07-135446,733 AMSTERDAM AVENUE,WEST 96 STREET,WEST 95 STREET,SEC,Manhattan,10025,107,6,No,,C2-8,Upper West Side,1018100,1032587,1012267502,40.793867,-73.970376,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.793867, -73.970376)"
LINK-012623,mn-07-133639,2600 BROADWAY,WEST 98 STREET,WEST 99 STREET,NE,Manhattan,10025,107,7,No,,C1-5,Upper West Side,1018700,1082691,1018707502,40.795996,-73.970599,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Active!,"(40.79599586, -73.97059943)"
LINK-001548,mn-07-133637,2641 BROADWAY,WEST 100 STREET,WEST 101 STREET,NWC,Manhattan,10025,107,6,No,,C1-5,Upper West Side,1018700,1056479,1018720010,40.797394,-73.970011,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.797394, -73.970011)"
LINK-012788,mn-07-136701,921 COLUMBUS AVENUE,WEST 105 STREET,WEST 106 STREET,MIDBLOCK,Manhattan,10025,107,7,Yes,Columbus/Amsterdam,C1-5,Upper West Side,1018900,1055593,1018410003,40.798717,-73.963115,04/03/2018 12:00:00 AM,10/03/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.79871675, -73.96311539)"
LINK-006028,mn-11-106683,2172 3 AVENUE,EAST 119 STREET,EAST 118 STREET,SWC,Manhattan,10035,111,8,No,,C4-4D,East Harlem North,1018200,1081471,1017670033,40.799659,-73.938923,02/09/2018 12:00:00 AM,08/09/2018 12:00:00 AM,Installed,Link Active!,"(40.79965855, -73.9389231)"
LINK-012621,mn-07-134372,2721 BROADWAY,WEST 104 STREET,WEST 105 STREET,MIDBLOCK,Manhattan,10025,107,6,No,,C1-5,Upper West Side,1019100,1056583,1018760007,40.800093,-73.968295,05/02/2018 12:00:00 AM,11/02/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.80009304, -73.9682952)"
LINK-001596,mn-07-120277,251 West 105 Street,Broadway,West End Ave,NWC,Manhattan,10025,107,6,No,,C1-5,Upper West Side,1019100,1056607,1018770001,40.800681,-73.968260,06/07/2018 12:00:00 AM,12/07/2018 12:00:00 AM,In Progress,Ready to Install,"(40.800681, -73.96826)"
LINK-004812,mn-07-102695,175 WEST 107 STREET,AMSTERDAM AVENUE,COLUMBUS AVENUE,NEC,Manhattan,10025,107,7,Yes,Columbus/Amsterdam,C2-5,Morningside Heights,1019300,1055983,1018620001,40.801050,-73.964939,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.80104973, -73.96493891)"
LINK-011379,mn-11-120309,2397 2 AVENUE,EAST 123 STREET,EAST 122 STREET,SW,Manhattan,10035,111,8,No,,C1-2,East Harlem North,1019400,1054629,1017870080,40.801405,-73.934704,03/14/2018 12:00:00 AM,09/14/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.801404555411914, -73.9347043913429)"
LINK-005933,mn-11-120248,2265 3 AVENUE,EAST 123 STREET,EAST 124 STREET,MIDBLOCK,Manhattan,10035,111,8,No,,C4-4,East Harlem North,1019400,1054630,1017880001,40.802637,-73.936468,03/28/2018 12:00:00 AM,09/28/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.802636973451506, -73.93646798280338)"
LINK-001607,mn-09-134414,2853 BROADWAY,West 111st,West 110st,W MID,Manhattan,10025,109,7,No,,C1-4,Morningside Heights,1019900,1075440,1018947501,40.804645,-73.966574,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,In Progress,CX In Progress,"(40.80464541, -73.96657376)"
LINK-001608,mn-09-134916,2861 BROADWAY,WEST 111 STREET,WEST 112 STREET,NWC,Manhattan,10025,109,7,No,,C1-4,Morningside Heights,1019900,1057327,1018940047,40.805114,-73.966788,02/09/2018 12:00:00 AM,08/09/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.80511380585583, -73.9667880645693)"
LINK-001693,mn-09-134545,2900 Broadway,West 113st,West 114st,NEC,Manhattan,10025,109,7,No,,C1-4,Morningside Heights,1019900,1057018,1018857501,40.806120,-73.965060,04/05/2018 12:00:00 AM,10/05/2018 12:00:00 AM,Temporarily Suspended,Ready for CX,"(40.80612044, -73.96505998)"
LINK-013019,bx-01-119011,548 EAST 138 STREET,ST ANN'S AVENUE,BROOK AVENUE,SW,Bronx,10454,201,8,No,,C1-4,Mott Haven-Port Morris,2002500,2000047,2022650045,40.806820,-73.917657,05/03/2018 12:00:00 AM,11/03/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.80681954, -73.9176574)"
LINK-020541,bx-01-146086,216 WILLIS AVE,EAST 137 STREET,EAST 136 STREET,SE,Bronx,10454,201,8,No,,C1-4,Mott Haven-Port Morris,2002500,2118034,2022810006,40.808293,-73.923332,05/08/2018 12:00:00 AM,11/08/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.80829273, -73.92333228)"
LINK-010208,bx-01-102011,417 EAST 138 STREET,WILLIS AVENUE,BROWN PLACE,MIDBLOCK,Bronx,10454,201,8,No,,C1-4,Mott Haven-Port Morris,2003900,2092092,2022830001,40.808910,-73.922209,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Pending Activation,"(40.80890966, -73.92220947)"
LINK-014445,mn-10-120619,323 W 125 ST,ST. NICHOLAS AVE,FREDERICK DOUGLASS BLVD,NEC,Manhattan,10027,110,9,Yes,125th Street,C4-4D,Central Harlem South,1025700,1059310,1019520019,40.810760,-73.952322,02/12/2018 12:00:00 AM,08/12/2018 12:00:00 AM,In Progress,Ready to Submit to DOT,"(40.8107599, -73.95232207)"
LINK-011998,mn-09-120493,380 W 125 ST,MORNINGSIDE AVENUE,ST. NICHOLAS AVENUE,SE,Manhattan,10027,109,9,Yes,125th Street,C4-4D,Morningside Heights,1020901,1087468,1019510004,40.811205,-73.953849,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.811204832617264, -73.95384877572997)"
LINK-004820,mn-09-118158,1290 AMSTERDAM AVENUE,WEST 123 STREET,WEST 125 STREET,W MID,Manhattan,10027,109,7,No,,C1-4,Morningside Heights,1021100,1084108,1019780001,40.811845,-73.957517,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.811845, -73.957517)"
LINK-011500,bx-01-119027,718 EAST 149 STREET,JACKSON AVENUE,CONCORD AVENUE,SE,Bronx,10455,201,8,No,,C2-4,Mott Haven-Port Morris,2003500,2003924,2025790019,40.813128,-73.908991,03/06/2018 12:00:00 AM,09/06/2018 12:00:00 AM,Installed,Link Active!,"(40.81312832, -73.90899141)"
LINK-011544,mn-10-119884,2454 FREDERICK DOUGLASS BLVD,WEST 132 STREET,WEST 131 STREET,SEC,Manhattan,10027,110,9,No,,C1-4,Central Harlem North-Polo Grounds,1022600,1058687,1019370001,40.814447,-73.947920,02/09/2018 12:00:00 AM,08/09/2018 12:00:00 AM,Installed,Link Installed; Connecting Power and Fiber,"(40.814447356167136, -73.94791958361168)"
LINK-013042,bx-01-123210,660 WESTCHESTER AVENUE,JACKSON AVENUE,TRINITY AVENUE,SW,Bronx,10455,201,8,No,,C2-4,Melrose South-Mott Haven North,2007300,2004431,2026230198,40.815998,-73.908242,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Active!,"(40.81599771, -73.90824221)"
LINK-014393,bx-01-142736,613 WESTCHESTER AVENUE,CAULDWELL AVENUE,EAGLE AVENUE,NW,Bronx,10455,201,17,No,,C2-4,Melrose South-Mott Haven North,2007500,2115751,2026240086,40.816188,-73.909917,02/08/2018 12:00:00 AM,08/08/2018 12:00:00 AM,Installed,Link Active!,"(40.81618821452408, -73.90991661047548)"
LINK-018187,mn-09-GF0021,1467 Amsterdam Ave,W 133rd Street,W 131st Street,MIDBLOCK,Manhattan,10027,109,9,No,,C1-4,Manhattanville,1021303,1059636,1019700065,40.817157,-73.953370,05/15/2018 12:00:00 AM,11/15/2018 12:00:00 AM,In Progress,CX In Progress,"(40.81715705, -73.95336989)"
LINK-010240,bx-01-107434,721 WESTCHESTER AVENUE,FOREST AVENUE,EAST 156 STREET,NE,Bronx,10455,201,17,No,,C2-4,Melrose South-Mott Haven North,2007500,2004571,2026450043,40.817553,-73.906218,02/22/2018 12:00:00 AM,08/22/2018 12:00:00 AM,In Progress,ConEd in Progress,"(40.81755258, -73.9062182)"
